geoid,state,county,tract,tract_name,total_population,total_population_moe,asian_alone,asian_alone_moe,asian_share_pct,chinese_except_taiwanese,chinese_except_taiwanese_moe,taiwanese_alone,taiwanese_alone_moe,chinese_total_estimate,chinese_total_moe,chinese_estimate_lower,chinese_estimate_upper,chinese_relative_moe,chinese_estimate_reliability,chinese_share_pct,chinese_share_of_asian_pct,median_household_income,median_household_income_moe,income_relative_moe,income_top_coded
06037204700,06,037,204700,Census Tract 2047; Los Angeles County; California,4777,712,7,14,0.15,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,78821.0,20961.0,0.2659316679565091,False
06037204810,06,037,204810,Census Tract 2048.10; Los Angeles County; California,5402,810,41,27,0.76,8,18,0,19,8,26.1725046566048,0.0,34.1725046566048,3.2715630820756,high_uncertainty,0.15,19.51,57283.0,10288.0,0.17959953214740848,False
06037204820,06,037,204820,Census Tract 2048.20; Los Angeles County; California,2037,345,56,61,2.75,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,70714.0,21772.0,0.30788811267924315,False
06037204910,06,037,204910,Census Tract 2049.10; Los Angeles County; California,3098,604,0,14,0.0,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,,51994.0,8130.0,0.15636419586875408,False
06037204920,06,037,204920,Census Tract 2049.20; Los Angeles County; California,2274,358,0,14,0.0,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,,75972.0,13350.0,0.17572263465487284,False
06037205110,06,037,205110,Census Tract 2051.10; Los Angeles County; California,3501,438,14,20,0.4,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,54939.0,9352.0,0.17022515881250114,False
06037205120,06,037,205120,Census Tract 2051.20; Los Angeles County; California,3252,673,62,99,1.91,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,32406.0,16912.0,0.5218786644448559,False
06037206010,06,037,206010,Census Tract 2060.10; Los Angeles County; California,3392,593,1159,256,34.17,754,227,0,14,754,227.43130831088317,526.5686916891168,981.4313083108832,0.30163303489507054,more_reliable,22.23,65.06,70304.0,32411.0,0.46101217569412833,False
06037206020,06,037,206020,Census Tract 2060.20; Los Angeles County; California,7629,304,258,85,3.38,59,39,5,8,64,39.81205847478876,24.187941525211237,103.81205847478876,0.6220634136685744,usable_with_caution,0.84,24.81,155658.0,29954.0,0.19243469657839624,False
06037206050,06,037,206050,Census Tract 2060.50; Los Angeles County; California,2340,545,145,65,6.2,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,35924.0,24328.0,0.6772074379245073,False
06037206051,06,037,206051,Census Tract 2060.51; Los Angeles County; California,1751,401,269,149,15.36,108,87,12,18,120,88.84255736976509,31.15744263023491,208.84255736976507,0.7403546447480424,usable_with_caution,6.85,44.61,161667.0,57535.0,0.3558858641528574,False
06037206052,06,037,206052,Census Tract 2060.52; Los Angeles County; California,3160,474,1392,358,44.05,445,242,77,85,522,256.49366463910957,265.50633536089043,778.4936646391095,0.4913671736381409,more_reliable,16.52,37.5,110714.0,39211.0,0.3541647849413805,False
06037206053,06,037,206053,Census Tract 2060.53; Los Angeles County; California,3066,464,303,156,9.88,61,51,0,14,61,52.88667128870941,8.113328711290592,113.88667128870941,0.8669946112903182,usable_with_caution,1.99,20.13,48657.0,18169.0,0.37340978687547527,False
06037206054,06,037,206054,Census Tract 2060.54; Los Angeles County; California,2174,413,397,205,18.26,108,107,0,14,108,107.91200118615167,0.08799881384832986,215.91200118615166,0.999185196168071,usable_with_caution,4.97,27.2,87292.0,39059.0,0.44745222929936307,False
06037206201,06,037,206201,Census Tract 2062.01; Los Angeles County; California,2191,376,872,199,39.8,323,168,59,47,382,174.4505660638566,207.5494339361434,556.4505660638566,0.4566768745127136,more_reliable,17.43,43.81,47333.0,17833.0,0.3767561743392559,False
06037206202,06,037,206202,Census Tract 2062.02; Los Angeles County; California,1702,240,993,236,58.34,49,42,13,21,62,46.95742752749558,15.042572472504418,108.95742752749558,0.757377863346703,usable_with_caution,3.64,6.24,24182.0,6581.0,0.27214457034157635,False
06037206301,06,037,206301,Census Tract 2063.01; Los Angeles County; California,1929,289,47,74,2.44,8,17,0,14,8,22.02271554554524,0.0,30.02271554554524,2.752839443193155,high_uncertainty,0.41,17.02,14385.0,795.0,0.05526590198123045,False
06037206302,06,037,206302,Census Tract 2063.02; Los Angeles County; California,1289,250,20,33,1.55,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,9375.0,2781.0,0.29664,False
06037206303,06,037,206303,Census Tract 2063.03; Los Angeles County; California,2137,187,56,98,2.62,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,6803.0,5924.0,0.8707922975158019,False
06037207101,06,037,207101,Census Tract 2071.01; Los Angeles County; California,4264,696,2032,716,47.65,871,436,0,14,871,436.22471273415954,434.77528726584046,1307.2247127341595,0.5008320467671177,usable_with_caution,20.43,42.86,65729.0,16774.0,0.25519937926942443,False
06037207102,06,037,207102,Census Tract 2071.02; Los Angeles County; California,3331,405,2253,459,67.64,1578,357,0,14,1578,357.2744043448957,1220.7255956551044,1935.2744043448956,0.22640963519955368,more_reliable,47.37,70.04,46952.0,24870.0,0.5296898960640655,False
06037207103,06,037,207103,Census Tract 2071.03; Los Angeles County; California,2024,235,1317,212,65.07,963,200,5,8,968,200.15993605114886,767.8400639488511,1168.1599360511489,0.20677679344126948,more_reliable,47.83,73.5,56652.0,16179.0,0.2855856809997882,False
06037207303,06,037,207303,Census Tract 2073.03; Los Angeles County; California,2688,450,563,139,20.94,61,56,38,57,99,79.90619500389191,19.09380499610809,178.90619500389192,0.807133282867595,usable_with_caution,3.68,17.58,31969.0,7818.0,0.24454940723826207,False
06037207304,06,037,207304,Census Tract 2073.04; Los Angeles County; California,2522,479,66,78,2.62,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,14342.0,2318.0,0.16162320457397852,False
06037207305,06,037,207305,Census Tract 2073.05; Los Angeles County; California,1051,209,252,208,23.98,78,59,0,14,78,60.63827174318213,17.36172825681787,138.63827174318214,0.7774137402972068,usable_with_caution,7.42,30.95,68348.0,6900.0,0.10095394159302394,False
06037207306,06,037,207306,Census Tract 2073.06; Los Angeles County; California,2193,282,386,237,17.6,70,53,15,22,85,57.38466694161429,27.61533305838571,142.38466694161428,0.6751137287248741,usable_with_caution,3.88,22.02,49729.0,21946.0,0.44131191055520924,False
06037207307,06,037,207307,Census Tract 2073.07; Los Angeles County; California,1432,271,130,100,9.08,46,58,0,14,46,59.665735560705194,0.0,105.6657355607052,1.2970812078414173,high_uncertainty,3.21,35.38,,,,False
06037207308,06,037,207308,Census Tract 2073.08; Los Angeles County; California,1074,243,159,135,14.8,17,27,0,14,17,30.4138126514911,0.0,47.4138126514911,1.789047803028888,high_uncertainty,1.58,10.69,90156.0,26379.0,0.29259283907892986,False
06037207400,06,037,207400,Census Tract 2074; Los Angeles County; California,2598,502,600,256,23.09,234,155,11,16,245,155.82361823549087,89.17638176450913,400.82361823549087,0.636014768308126,usable_with_caution,9.43,40.83,78482.0,29379.0,0.37434061313422184,False
06037207501,06,037,207501,Census Tract 2075.01; Los Angeles County; California,2074,377,644,223,31.05,168,113,43,69,211,132.4009063413087,78.59909365869129,343.4009063413087,0.6274924471152071,usable_with_caution,10.17,32.76,115667.0,30812.0,0.2663853994657076,False
06037207502,06,037,207502,Census Tract 2075.02; Los Angeles County; California,4518,529,2187,410,48.41,369,213,84,93,453,232.41772737895877,220.58227262104123,685.4177273789587,0.5130634158475911,usable_with_caution,10.03,20.71,24515.0,18916.0,0.7716092188456047,False
06037207711,06,037,207711,Census Tract 2077.11; Los Angeles County; California,3495,518,1440,498,41.2,629,450,48,45,677,452.2444029504401,224.75559704955992,1129.24440295044,0.6680124120390548,usable_with_caution,19.37,47.01,145357.0,45636.0,0.3139580481160178,False
06037207712,06,037,207712,Census Tract 2077.12; Los Angeles County; California,4967,699,1875,532,37.75,434,302,47,71,481,310.2337828154761,170.7662171845239,791.2337828154762,0.6449766794500543,usable_with_caution,9.68,25.65,63484.0,31771.0,0.5004568080146179,False
06037207901,06,037,207901,Census Tract 2079.01; Los Angeles County; California,4049,469,1531,447,37.81,1007,380,0,14,1007,380.2578072834271,626.7421927165728,1387.2578072834272,0.3776145057432245,more_reliable,24.87,65.77,71563.0,44043.0,0.6154437348909353,False
06037207902,06,037,207902,Census Tract 2079.02; Los Angeles County; California,7082,982,2629,763,37.12,929,483,87,113,1016,496.04233690280915,519.9576630971908,1512.0423369028092,0.488230646557883,more_reliable,14.35,38.65,104090.0,14286.0,0.13724661350754155,False
06037208001,06,037,208001,Census Tract 2080.01; Los Angeles County; California,3070,552,733,378,23.88,14,21,0,14,14,25.238858928247925,0.0,39.23885892824792,1.8027756377319946,high_uncertainty,0.46,1.91,90175.0,19202.0,0.21294150263376768,False
06037208002,06,037,208002,Census Tract 2080.02; Los Angeles County; California,3983,833,329,214,8.26,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,56223.0,29120.0,0.5179374988883553,False
06037208301,06,037,208301,Census Tract 2083.01; Los Angeles County; California,1653,324,57,64,3.45,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,42586.0,10347.0,0.2429671723101489,False
06037208302,06,037,208302,Census Tract 2083.02; Los Angeles County; California,4577,656,686,246,14.99,13,21,0,14,13,25.238858928247925,0.0,38.23885892824792,1.941450686788302,high_uncertainty,0.28,1.9,60156.0,12371.0,0.20564864685151937,False
06037208401,06,037,208401,Census Tract 2084.01; Los Angeles County; California,3782,580,1005,332,26.57,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,35329.0,11293.0,0.31965241020125107,False
06037208402,06,037,208402,Census Tract 2084.02; Los Angeles County; California,2608,446,408,137,15.64,17,25,0,14,17,28.653097563788805,0.0,45.653097563788805,1.6854763272816944,high_uncertainty,0.65,4.17,80595.0,20069.0,0.24901048452137228,False
06037208501,06,037,208501,Census Tract 2085.01; Los Angeles County; California,2605,442,1058,308,40.61,30,34,6,9,36,35.17101079013795,0.8289892098620513,71.17101079013796,0.9769725219482763,usable_with_caution,1.38,3.4,89539.0,18103.0,0.20218005561822222,False
06037208502,06,037,208502,Census Tract 2085.02; Los Angeles County; California,3242,376,734,350,22.64,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,33417.0,11143.0,0.3334530328874525,False
06037208610,06,037,208610,Census Tract 2086.10; Los Angeles County; California,4020,588,1277,224,31.77,15,23,0,14,15,26.92582403567252,0.0,41.92582403567252,1.7950549357115013,high_uncertainty,0.37,1.17,66210.0,10459.0,0.15796707446005134,False
06037208620,06,037,208620,Census Tract 2086.20; Los Angeles County; California,4204,590,1207,258,28.71,34,102,0,14,34,102.95630140987001,0.0,136.95630140987,3.028126512055,high_uncertainty,0.81,2.82,62254.0,13979.0,0.22454782022038744,False
06037208710,06,037,208710,Census Tract 2087.10; Los Angeles County; California,4519,775,2395,639,53.0,112,113,12,20,124,114.75626344561765,9.243736554382352,238.75626344561766,0.9254537374646584,usable_with_caution,2.74,5.18,65467.0,5813.0,0.0887928269204332,False
06037208720,06,037,208720,Census Tract 2087.20; Los Angeles County; California,3267,530,397,215,12.15,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,35897.0,3897.0,0.10856060395019082,False
06037208801,06,037,208801,Census Tract 2088.01; Los Angeles County; California,3525,503,722,217,20.48,77,100,0,14,77,100.9752444909147,0.0,177.9752444909147,1.3113668115703208,high_uncertainty,2.18,10.66,37404.0,10614.0,0.2837664420917549,False
06037208802,06,037,208802,Census Tract 2088.02; Los Angeles County; California,3519,686,932,590,26.48,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,37321.0,21497.0,0.5760027866348705,False
06037208902,06,037,208902,Census Tract 2089.02; Los Angeles County; California,2373,349,103,76,4.34,0,14,5,20,5,24.413111231467404,0.0,29.413111231467404,4.882622246293481,high_uncertainty,0.21,4.85,39561.0,7107.0,0.17964662167285964,False
06037208903,06,037,208903,Census Tract 2089.03; Los Angeles County; California,4340,842,188,121,4.33,1,5,0,14,1,14.866068747318506,0.0,15.866068747318506,14.866068747318506,high_uncertainty,0.02,0.53,48828.0,18324.0,0.3752764807077906,False
06037208904,06,037,208904,Census Tract 2089.04; Los Angeles County; California,3859,719,493,185,12.78,23,30,0,14,23,33.1058907144937,0.0,56.1058907144937,1.4393865528040737,high_uncertainty,0.6,4.67,31463.0,9534.0,0.30302259797222136,False
06037209103,06,037,209103,Census Tract 2091.03; Los Angeles County; California,3004,511,73,85,2.43,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,38556.0,9461.0,0.24538333852059344,False
06037209104,06,037,209104,Census Tract 2091.04; Los Angeles County; California,2566,261,262,143,10.21,13,30,0,14,13,33.1058907144937,0.0,46.1058907144937,2.5466069780379765,high_uncertainty,0.51,4.96,41771.0,19777.0,0.47346245002513704,False
06037209105,06,037,209105,Census Tract 2091.05; Los Angeles County; California,2995,697,333,279,11.12,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,33234.0,11778.0,0.35439610037912983,False
06037209106,06,037,209106,Census Tract 2091.06; Los Angeles County; California,2879,462,417,175,14.48,33,35,0,14,33,37.69615364994153,0.0,70.69615364994152,1.1423076863618644,high_uncertainty,1.15,7.91,39647.0,37849.0,0.9546497843468611,False
06037209201,06,037,209201,Census Tract 2092.01; Los Angeles County; California,3494,407,1003,301,28.71,337,215,0,14,337,215.45533179756774,121.54466820243226,552.4553317975677,0.6393333287761654,usable_with_caution,9.65,33.6,79966.0,11598.0,0.1450366405722432,False
06037209202,06,037,209202,Census Tract 2092.02; Los Angeles County; California,1312,282,269,223,20.5,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,50192.0,14751.0,0.2938914568058655,False
06037209300,06,037,209300,Census Tract 2093; Los Angeles County; California,4917,728,461,197,9.38,91,102,0,14,91,102.95630140987001,0.0,193.95630140987,1.131387927580989,high_uncertainty,1.85,19.74,31642.0,8945.0,0.2826938878705518,False
06037209401,06,037,209401,Census Tract 2094.01; Los Angeles County; California,4391,520,442,306,10.07,9,24,4,9,13,25.632011235952593,0.0,38.63201123595259,1.9716931719963533,high_uncertainty,0.3,2.94,33676.0,12265.0,0.36420596270340894,False
06037209402,06,037,209402,Census Tract 2094.02; Los Angeles County; California,4013,769,106,118,2.64,15,25,0,14,15,28.653097563788805,0.0,43.653097563788805,1.910206504252587,high_uncertainty,0.37,14.15,49072.0,16800.0,0.34235409194652755,False
06037209403,06,037,209403,Census Tract 2094.03; Los Angeles County; California,4136,900,569,176,13.76,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,26650.0,11876.0,0.44562851782363977,False
06037209510,06,037,209510,Census Tract 2095.10; Los Angeles County; California,2957,521,675,263,22.83,6,10,43,46,49,47.07440918375928,1.925590816240721,96.07440918375929,0.9607022282399853,usable_with_caution,1.66,7.26,43911.0,7443.0,0.16950194712031155,False
06037209520,06,037,209520,Census Tract 2095.20; Los Angeles County; California,2228,376,154,124,6.91,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,44099.0,3907.0,0.08859611329055081,False
06037209810,06,037,209810,Census Tract 2098.10; Los Angeles County; California,2601,345,233,152,8.96,10,23,0,14,10,26.92582403567252,0.0,36.92582403567252,2.692582403567252,high_uncertainty,0.38,4.29,35822.0,7420.0,0.20713527999553347,False
06037209820,06,037,209820,Census Tract 2098.20; Los Angeles County; California,2548,433,115,94,4.51,1,1,0,14,1,14.035668847618199,0.0,15.035668847618199,14.035668847618199,high_uncertainty,0.04,0.87,59091.0,20808.0,0.3521348428694725,False
06037210010,06,037,210010,Census Tract 2100.10; Los Angeles County; California,3012,821,553,177,18.36,143,135,0,14,143,135.72398461583714,7.276015384162861,278.72398461583714,0.9491187735373227,usable_with_caution,4.75,25.86,27320.0,6943.0,0.25413616398243044,False
06037211000,06,037,211000,Census Tract 2110; Los Angeles County; California,5054,592,1461,305,28.91,260,166,69,63,329,177.55280904564702,151.44719095435298,506.552809045647,0.5396741916281065,usable_with_caution,6.51,22.52,195603.0,73859.0,0.37759645813203274,False
06037211121,06,037,211121,Census Tract 2111.21; Los Angeles County; California,2531,517,870,411,34.37,60,48,0,14,60,50.0,10.0,110.0,0.8333333333333334,usable_with_caution,2.37,6.9,73095.0,24102.0,0.32973527601067104,False
06037211122,06,037,211122,Census Tract 2111.22; Los Angeles County; California,2228,372,479,147,21.5,57,62,0,14,57,63.56099432828282,0.0,120.56099432828282,1.1151051636540845,high_uncertainty,2.56,11.9,48544.0,9680.0,0.1994067237969677,False
06037211123,06,037,211123,Census Tract 2111.23; Los Angeles County; California,1964,312,1383,280,70.42,422,175,0,14,422,175.55910685578235,246.44089314421765,597.5591068557824,0.41601684089047947,more_reliable,21.49,30.51,81505.0,37459.0,0.45959143610821424,False
06037211124,06,037,211124,Census Tract 2111.24; Los Angeles County; California,4171,926,2420,930,58.02,256,260,52,54,308,265.5484889808262,42.45151101917378,573.5484889808263,0.8621704187689163,usable_with_caution,7.38,12.73,70197.0,22978.0,0.32733592603672523,False
06037211201,06,037,211201,Census Tract 2112.01; Los Angeles County; California,2549,314,375,125,14.71,8,13,0,14,8,19.1049731745428,0.0,27.1049731745428,2.38812164681785,high_uncertainty,0.31,2.13,62381.0,6709.0,0.10754877286353216,False
06037211202,06,037,211202,Census Tract 2112.02; Los Angeles County; California,2401,371,974,254,40.57,9,18,0,14,9,22.80350850198276,0.0,31.80350850198276,2.5337231668869733,high_uncertainty,0.37,0.92,62964.0,19031.0,0.30225208055396735,False
06037211310,06,037,211310,Census Tract 2113.10; Los Angeles County; California,3672,619,862,340,23.47,59,56,0,14,59,57.723478758647246,1.2765212413527536,116.72347875864725,0.9783640467567329,usable_with_caution,1.61,6.84,48096.0,6993.0,0.14539670658682635,False
06037211320,06,037,211320,Census Tract 2113.20; Los Angeles County; California,3058,521,615,232,20.11,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,52461.0,18903.0,0.3603248127180191,False
06037211410,06,037,211410,Census Tract 2114.10; Los Angeles County; California,2767,484,1107,295,40.01,34,56,0,14,34,57.723478758647246,0.0,91.72347875864725,1.6977493752543307,high_uncertainty,1.23,3.07,49475.0,5367.0,0.10847902981303689,False
06037211420,06,037,211420,Census Tract 2114.20; Los Angeles County; California,3438,392,1025,275,29.81,82,47,0,14,82,49.040799340956916,32.959200659043084,131.0407993409569,0.598058528548255,usable_with_caution,2.39,8.0,55563.0,15191.0,0.2734013642171949,False
06037211500,06,037,211500,Census Tract 2115; Los Angeles County; California,3825,517,1210,302,31.63,88,81,0,14,88,82.20097323024831,5.799026769751691,170.2009732302483,0.9341019685255489,usable_with_caution,2.3,7.27,78977.0,27988.0,0.3543816554186662,False
06037211701,06,037,211701,Census Tract 2117.01; Los Angeles County; California,2895,450,1231,207,42.52,46,73,24,34,70,80.52949770115296,0.0,150.52949770115296,1.1504213957307565,high_uncertainty,2.42,5.69,93611.0,44042.0,0.47047889671085663,False
06037211703,06,037,211703,Census Tract 2117.03; Los Angeles County; California,4330,580,2060,567,47.58,50,44,21,35,71,56.22277118748239,14.777228812517613,127.22277118748238,0.791870016725104,usable_with_caution,1.64,3.45,64206.0,6524.0,0.10161044139177024,False
06037211704,06,037,211704,Census Tract 2117.04; Los Angeles County; California,2879,432,1274,247,44.25,57,53,4,7,61,53.46026561849464,7.539734381505362,114.46026561849465,0.8763977970245023,usable_with_caution,2.12,4.79,51750.0,20843.0,0.4027632850241546,False
06037211802,06,037,211802,Census Tract 2118.02; Los Angeles County; California,4912,694,1716,488,34.93,218,179,15,23,233,180.47160441465576,52.52839558534424,413.47160441465576,0.7745562421229861,usable_with_caution,4.74,13.58,49250.0,6529.0,0.13256852791878174,False
06037211803,06,037,211803,Census Tract 2118.03; Los Angeles County; California,3806,475,2429,507,63.82,10,15,0,14,10,20.518284528683193,0.0,30.518284528683193,2.0518284528683193,high_uncertainty,0.26,0.41,65799.0,14261.0,0.21673581665374853,False
06037211804,06,037,211804,Census Tract 2118.04; Los Angeles County; California,3132,469,1653,525,52.78,37,58,0,14,37,59.665735560705194,0.0,96.6657355607052,1.6125874475866269,high_uncertainty,1.18,2.24,47536.0,25022.0,0.5263800067317401,False
06037211910,06,037,211910,Census Tract 2119.10; Los Angeles County; California,4039,485,1130,343,27.98,23,25,9,14,32,28.653097563788805,3.346902436211195,60.653097563788805,0.8954092988684001,usable_with_caution,0.79,2.83,72125.0,15698.0,0.21764991334488734,False
06037211921,06,037,211921,Census Tract 2119.21; Los Angeles County; California,1988,281,846,207,42.56,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,47353.0,11034.0,0.23301585960762783,False
06037211922,06,037,211922,Census Tract 2119.22; Los Angeles County; California,3614,874,879,313,24.32,40,52,0,14,40,53.85164807134504,0.0,93.85164807134504,1.346291201783626,high_uncertainty,1.11,4.55,58427.0,3703.0,0.06337823266640423,False
06037212101,06,037,212101,Census Tract 2121.01; Los Angeles County; California,2979,288,1618,211,54.31,308,175,28,34,336,178.27226368675525,157.72773631324475,514.2722636867552,0.5305722133534383,usable_with_caution,11.28,20.77,59395.0,16451.0,0.2769761764458288,False
06037212102,06,037,212102,Census Tract 2121.02; Los Angeles County; California,2910,618,1208,328,41.51,118,118,0,14,118,118.82760622010359,0.0,236.82760622010358,1.0070136120347761,high_uncertainty,4.05,9.77,43444.0,10301.0,0.23710984255593406,False
06037212202,06,037,212202,Census Tract 2122.02; Los Angeles County; California,3870,709,709,305,18.32,12,20,0,14,12,24.413111231467404,0.0,36.413111231467404,2.034425935955617,high_uncertainty,0.31,1.69,59026.0,5375.0,0.09106156608951987,False
06037212203,06,037,212203,Census Tract 2122.03; Los Angeles County; California,2830,468,984,239,34.77,249,146,0,14,249,146.66969693839283,102.33030306160717,395.6696969383928,0.589034927463425,usable_with_caution,8.8,25.3,30482.0,8879.0,0.29128666098025063,False
06037212204,06,037,212204,Census Tract 2122.04; Los Angeles County; California,3597,632,1097,289,30.5,185,156,0,14,185,156.62694531912445,28.373054680875555,341.62694531912445,0.8466321368601322,usable_with_caution,5.14,16.86,33636.0,14108.0,0.41943156142228566,False
06037212303,06,037,212303,Census Tract 2123.03; Los Angeles County; California,3713,921,898,275,24.19,103,118,13,15,116,118.94956914591998,0.0,234.94956914591998,1.025427320223448,high_uncertainty,3.12,12.92,30886.0,9169.0,0.29686589393252605,False
06037212304,06,037,212304,Census Tract 2123.04; Los Angeles County; California,1640,265,214,130,13.05,7,10,0,14,7,17.204650534085253,0.0,24.204650534085253,2.457807219155036,high_uncertainty,0.43,3.27,45994.0,5381.0,0.11699352089402966,False
06037212305,06,037,212305,Census Tract 2123.05; Los Angeles County; California,2809,477,589,212,20.97,23,32,0,14,23,34.92849839314596,0.0,57.92849839314596,1.5186303649193895,high_uncertainty,0.82,3.9,47525.0,4897.0,0.1030405049973698,False
06037212306,06,037,212306,Census Tract 2123.06; Los Angeles County; California,2686,472,1015,226,37.79,85,60,10,15,95,61.84658438426491,33.15341561573509,156.8465843842649,0.6510166777291043,usable_with_caution,3.54,9.36,63194.0,3986.0,0.06307560844383961,False
06037212410,06,037,212410,Census Tract 2124.10; Los Angeles County; California,4054,1092,1578,356,38.92,184,150,29,46,213,156.8948692596415,56.105130740358504,369.8948692596415,0.7365956303269554,usable_with_caution,5.25,13.5,49403.0,4970.0,0.10060117806610934,False
06037212420,06,037,212420,Census Tract 2124.20; Los Angeles County; California,2762,332,596,234,21.58,50,58,0,14,50,59.665735560705194,0.0,109.6657355607052,1.1933147112141038,high_uncertainty,1.81,8.39,57732.0,9611.0,0.16647613108847778,False
06037212501,06,037,212501,Census Tract 2125.01; Los Angeles County; California,1915,359,480,233,25.07,12,18,0,14,12,22.80350850198276,0.0,34.80350850198276,1.9002923751652299,high_uncertainty,0.63,2.5,44699.0,36438.0,0.815186022058659,False
06037212502,06,037,212502,Census Tract 2125.02; Los Angeles County; California,3591,485,1553,322,43.25,208,164,26,30,234,166.7213243709394,67.27867562906059,400.72132437093944,0.7124842921835017,usable_with_caution,6.52,15.07,73406.0,17075.0,0.23261041331771246,False
06037212610,06,037,212610,Census Tract 2126.10; Los Angeles County; California,4114,604,1882,454,45.75,129,132,0,14,129,132.74034804836094,0.0,261.74034804836094,1.0289949461113252,high_uncertainty,3.14,6.85,67159.0,16605.0,0.24724906565017346,False
06037212620,06,037,212620,Census Tract 2126.20; Los Angeles County; California,4040,469,1953,434,48.34,71,46,0,14,71,48.08326112068523,22.91673887931477,119.08326112068522,0.6772290298688061,usable_with_caution,1.76,3.64,41125.0,14806.0,0.3600243161094225,False
06037212701,06,037,212701,Census Tract 2127.01; Los Angeles County; California,2525,243,1280,244,50.69,93,76,0,14,93,77.27871634544663,15.721283654553375,170.27871634544664,0.8309539391983508,usable_with_caution,3.68,7.27,85030.0,14417.0,0.16955192285075857,False
06037212702,06,037,212702,Census Tract 2127.02; Los Angeles County; California,3508,507,1973,409,56.24,16,23,40,41,56,47.01063709417264,8.989362905827363,103.01063709417264,0.83947566239594,usable_with_caution,1.6,2.84,74727.0,40852.0,0.5466832604011936,False
06037212800,06,037,212800,Census Tract 2128; Los Angeles County; California,3479,508,1513,433,43.49,32,31,14,26,46,40.45985664828782,5.540143351712182,86.45985664828783,0.8795621010497352,usable_with_caution,1.32,3.04,101932.0,54114.0,0.5308833339873641,False
06037212900,06,037,212900,Census Tract 2129; Los Angeles County; California,3421,588,789,372,23.06,11,16,0,14,11,21.2602916254693,0.0,32.2602916254693,1.9327537841335727,high_uncertainty,0.32,1.39,55360.0,9649.0,0.17429552023121386,False
06037213100,06,037,213100,Census Tract 2131; Los Angeles County; California,2814,323,1614,300,57.36,19,30,0,14,19,33.1058907144937,0.0,52.1058907144937,1.7424153007628262,high_uncertainty,0.68,1.18,60527.0,9801.0,0.16192773472995522,False
06037213201,06,037,213201,Census Tract 2132.01; Los Angeles County; California,4086,580,1757,426,43.0,35,39,44,71,79,81.00617260431454,0.0,160.00617260431454,1.0253945899280321,high_uncertainty,1.93,4.5,44849.0,9068.0,0.20218956944413477,False
06037213202,06,037,213202,Census Tract 2132.02; Los Angeles County; California,3540,522,1208,353,34.12,57,71,0,14,57,72.3671196055225,0.0,129.3671196055225,1.2695985895705701,high_uncertainty,1.61,4.72,68534.0,8906.0,0.12995009776169492,False
06037213310,06,037,213310,Census Tract 2133.10; Los Angeles County; California,2660,596,853,376,32.07,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,50313.0,27379.0,0.5441734740524318,False
06037213320,06,037,213320,Census Tract 2133.20; Los Angeles County; California,2341,556,487,226,20.8,18,25,0,14,18,28.653097563788805,0.0,46.653097563788805,1.5918387535438225,high_uncertainty,0.77,3.7,40139.0,13769.0,0.3430329604623932,False
06037213401,06,037,213401,Census Tract 2134.01; Los Angeles County; California,4457,581,886,213,19.88,91,86,0,14,91,87.13208364316786,3.86791635683214,178.13208364316785,0.9574954246501962,usable_with_caution,2.04,10.27,60590.0,16669.0,0.2751114045221984,False
