STATEFP,COUNTYFP,TRACTCE,GEOID,GEOIDFQ,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,state,county,tract,tract_name,total_population,total_population_moe,asian_alone,asian_alone_moe,asian_share_pct,chinese_except_taiwanese,chinese_except_taiwanese_moe,taiwanese_alone,taiwanese_alone_moe,chinese_total_estimate,chinese_total_moe,chinese_estimate_lower,chinese_estimate_upper,chinese_relative_moe,chinese_estimate_reliability,chinese_share_pct,chinese_share_of_asian_pct,median_household_income,median_household_income_moe,income_relative_moe,income_top_coded,competitors_within_1_mile,competitors_within_3_miles
06,037,910218,06037910218,1400000US06037910218,9102.18,Census Tract 9102.18,G5020,S,16761157,4465,+34.6136153,-118.1327083,06,037,910218,Census Tract 9102.18; Los Angeles County; California,4437,513,152,153,3.43,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,75625.0,19100.0,0.2525619834710744,False,1,2
06,037,910216,06037910216,1400000US06037910216,9102.16,Census Tract 9102.16,G5020,S,2759165,26402,+34.6075169,-118.1989028,06,037,910216,Census Tract 9102.16; Los Angeles County; California,4819,1147,150,90,3.11,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,119505.0,39736.0,0.3325049161122965,False,0,3
06,037,532102,06037532102,1400000US06037532102,5321.02,Census Tract 5321.02,G5020,S,1004075,17978,+33.9983747,-118.1116637,06,037,532102,Census Tract 5321.02; Los Angeles County; California,3618,383,574,251,15.87,254,240,8,13,262,240.3518254559345,21.648174544065512,502.3518254559345,0.9173733796028034,usable_with_caution,7.24,45.64,104688.0,24224.0,0.2313923276784349,False,2,12
06,037,480201,06037480201,1400000US06037480201,4802.01,Census Tract 4802.01,G5020,S,1531132,1750,+34.1081475,-118.1107586,06,037,480201,Census Tract 4802.01; Los Angeles County; California,3689,329,1441,186,39.06,824,186,71,71,895,199.090431713832,695.909568286168,1094.090431713832,0.2224474097361251,more_reliable,24.26,62.11,163304.0,34715.0,0.2125789937784745,False,1,30
06,037,430501,06037430501,1400000US06037430501,4305.01,Census Tract 4305.01,G5020,S,4700349,9251,+34.1748525,-118.0569913,06,037,430501,Census Tract 4305.01; Los Angeles County; California,4231,488,546,183,12.9,327,164,0,14,327,164.59647626847908,162.40352373152092,491.5964762684791,0.5033531384357158,usable_with_caution,7.73,59.89,195199.0,25810.0,0.1322240380329817,False,0,4
06,037,213402,06037213402,1400000US06037213402,2134.02,Census Tract 2134.02,G5020,S,391846,0,+34.0498405,-118.2878882,06,037,213402,Census Tract 2134.02; Los Angeles County; California,4335,716,824,275,19.01,53,66,33,50,86,82.80096617793781,3.199033822062191,168.80096617793782,0.9628019323016024,usable_with_caution,1.98,10.44,45700.0,16424.0,0.3593873085339168,False,12,52
06,037,214000,06037214000,1400000US06037214000,2140,Census Tract 2140,G5020,S,1011538,0,+34.0748535,-118.3485020,06,037,214000,Census Tract 2140; Los Angeles County; California,3736,745,87,68,2.33,25,22,0,14,25,26.0768096208106,0.0,51.07680962081059,1.043072384832424,high_uncertainty,0.67,28.74,150288.0,46951.0,0.312406845523262,False,0,22
06,037,214100,06037214100,1400000US06037214100,2141,Census Tract 2141,G5020,S,1108280,0,+34.0746639,-118.3392739,06,037,214100,Census Tract 2141; Los Angeles County; California,4138,495,243,145,5.87,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,162159.0,37157.0,0.2291393015497135,False,0,30
06,037,214400,06037214400,1400000US06037214400,2144,Census Tract 2144,G5020,S,344250,0,+34.0781666,-118.3573276,06,037,214400,Census Tract 2144; Los Angeles County; California,2981,358,246,150,8.25,27,30,17,27,44,40.36087214122113,3.6391278587788713,84.36087214122114,0.9172925486641166,usable_with_caution,1.48,17.89,102725.0,22072.0,0.2148649306400584,False,1,15
06,037,216800,06037216800,1400000US06037216800,2168,Census Tract 2168,G5020,S,739832,0,+34.0557841,-118.3706043,06,037,216800,Census Tract 2168; Los Angeles County; California,3402,393,205,103,6.03,36,38,0,14,36,40.49691346263317,0.0,76.49691346263317,1.1249142628509214,high_uncertainty,1.06,17.56,121597.0,30752.0,0.2529009761753991,False,1,12
06,037,551203,06037551203,1400000US06037551203,5512.03,Census Tract 5512.03,G5020,S,722769,0,+33.9217962,-118.1395384,06,037,551203,Census Tract 5512.03; Los Angeles County; California,4150,946,453,539,10.92,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,91845.0,41967.0,0.4569328760411563,False,1,14
06,037,551001,06037551001,1400000US06037551001,5510.01,Census Tract 5510.01,G5020,S,1382168,55541,+33.9356232,-118.1127866,06,037,551001,Census Tract 5510.01; Los Angeles County; California,3159,358,178,120,5.63,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,83895.0,10343.0,0.1232850587043328,False,1,9
06,037,550501,06037550501,1400000US06037550501,5505.01,Census Tract 5505.01,G5020,S,828627,62138,+33.9522986,-118.1017791,06,037,550501,Census Tract 5505.01; Los Angeles County; California,3904,597,130,84,3.33,65,61,0,14,65,62.5859409132754,2.414059086724599,127.5859409132754,0.9628606294350062,usable_with_caution,1.66,50.0,78902.0,32440.0,0.4111429368076855,False,0,7
06,037,276605,06037276605,1400000US06037276605,2766.05,Census Tract 2766.05,G5020,S,237796,0,+33.9564713,-118.4348338,06,037,276605,Census Tract 2766.05; Los Angeles County; California,2452,856,139,74,5.67,27,26,0,14,27,29.5296461204668,0.0,56.5296461204668,1.093690597054326,high_uncertainty,1.1,19.42,113594.0,34611.0,0.3046903885768615,False,0,10
06,037,276607,06037276607,1400000US06037276607,2766.07,Census Tract 2766.07,G5020,S,478080,0,+33.9567510,-118.4214686,06,037,276607,Census Tract 2766.07; Los Angeles County; California,2709,425,542,220,20.01,162,107,26,41,188,114.58621208504974,73.41378791495026,302.58621208504974,0.6095011281119667,usable_with_caution,6.94,34.69,86648.0,39779.0,0.4590873418890222,False,0,10
06,037,550802,06037550802,1400000US06037550802,5508.02,Census Tract 5508.02,G5020,S,1275581,36294,+33.9551285,-118.1484663,06,037,550802,Census Tract 5508.02; Los Angeles County; California,2149,406,75,49,3.49,4,12,0,14,4,18.43908891458577,0.0,22.43908891458577,4.609772228646444,high_uncertainty,0.19,5.33,84361.0,35578.0,0.4217351619824326,False,1,15
06,037,217200,06037217200,1400000US06037217200,2172,Census Tract 2172,G5020,S,919065,0,+34.0495840,-118.3424594,06,037,217200,Census Tract 2172; Los Angeles County; California,3809,602,418,188,10.97,84,56,0,14,84,57.723478758647246,26.276521241352757,141.72347875864725,0.6871842709362768,usable_with_caution,2.21,20.1,91076.0,23383.0,0.2567416223813079,False,3,27
06,037,218110,06037218110,1400000US06037218110,2181.10,Census Tract 2181.10,G5020,S,598606,0,+34.0443254,-118.3275531,06,037,218110,Census Tract 2181.10; Los Angeles County; California,3153,744,236,141,7.48,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,48897.0,24539.0,0.5018508292942307,False,4,35
06,037,218210,06037218210,1400000US06037218210,2182.10,Census Tract 2182.10,G5020,S,388481,0,+34.0427907,-118.3423056,06,037,218210,Census Tract 2182.10; Los Angeles County; California,4113,740,172,134,4.18,14,24,0,14,14,27.784887978899608,0.0,41.7848879788996,1.9846348556356863,high_uncertainty,0.34,8.14,59151.0,6734.0,0.1138442291761762,False,5,27
06,037,218220,06037218220,1400000US06037218220,2182.20,Census Tract 2182.20,G5020,S,672776,0,+34.0434012,-118.3348919,06,037,218220,Census Tract 2182.20; Los Angeles County; California,3811,575,475,203,12.46,96,87,0,14,96,88.11923740024082,7.88076259975918,184.1192374002408,0.9179087229191752,usable_with_caution,2.52,20.21,81667.0,12525.0,0.1533667209521594,False,5,27
06,037,218300,06037218300,1400000US06037218300,2183,Census Tract 2183,G5020,S,891391,9418,+34.0427467,-118.3548171,06,037,218300,Census Tract 2183; Los Angeles County; California,4547,822,83,60,1.83,33,37,0,14,33,39.56008088970496,0.0,72.56008088970496,1.1987903299910594,high_uncertainty,0.73,39.76,78069.0,26531.0,0.3398403975969975,False,2,17
06,037,650607,06037650607,1400000US06037650607,6506.07,Census Tract 6506.07,G5020,S,505720,0,+33.8454601,-118.3588724,06,037,650607,Census Tract 6506.07; Los Angeles County; California,2858,510,1028,305,35.97,41,93,0,14,41,94.04786015641186,0.0,135.04786015641184,2.2938502477173626,high_uncertainty,1.43,3.99,102049.0,12121.0,0.1187762741428137,False,2,11
06,037,131023,06037131023,1400000US06037131023,1310.23,Census Tract 1310.23,G5020,S,584038,4987,+34.2034007,-118.5401318,06,037,131023,Census Tract 1310.23; Los Angeles County; California,2615,317,539,203,20.61,37,50,0,14,37,51.92301994298868,0.0,88.92301994298867,1.4033248633240183,high_uncertainty,1.41,6.86,90352.0,14615.0,0.1617562422525234,False,0,10
06,037,131801,06037131801,1400000US06037131801,1318.01,Census Tract 1318.01,G5020,S,656324,0,+34.2047130,-118.5316786,06,037,131801,Census Tract 1318.01; Los Angeles County; California,3127,531,606,353,19.38,20,24,0,14,20,27.784887978899608,0.0,47.7848879788996,1.3892443989449803,high_uncertainty,0.64,3.3,59955.0,19356.0,0.322842131598699,False,0,8
06,037,240301,06037240301,1400000US06037240301,2403.01,Census Tract 2403.01,G5020,S,468912,0,+33.9564060,-118.2838030,06,037,240301,Census Tract 2403.01; Los Angeles County; California,2961,576,13,21,0.44,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,65392.0,13521.0,0.2067684120381698,False,3,29
06,037,500100,06037500100,1400000US06037500100,5001,Census Tract 5001,G5020,S,10048680,3985,+33.9570680,-117.9450190,06,037,500100,Census Tract 5001; Los Angeles County; California,3626,460,595,165,16.41,328,157,0,14,328,157.62296786953354,170.37703213046646,485.6229678695336,0.480557828870529,more_reliable,9.05,55.13,190107.0,41164.0,0.2165306906110769,False,0,9
06,037,240302,06037240302,1400000US06037240302,2403.02,Census Tract 2403.02,G5020,S,344616,0,+33.9564141,-118.2892796,06,037,240302,Census Tract 2403.02; Los Angeles County; California,2969,617,0,14,0.0,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,,44805.0,20303.0,0.4531413904698136,False,3,23
06,037,502603,06037502603,1400000US06037502603,5026.03,Census Tract 5026.03,G5020,S,950544,35075,+33.9633116,-118.0927211,06,037,502603,Census Tract 5026.03; Los Angeles County; California,3261,580,49,64,1.5,24,43,0,14,24,45.22167621838005,0.0,69.22167621838005,1.8842365090991688,high_uncertainty,0.74,48.98,99727.0,58309.0,0.5846861933077301,False,0,7
06,037,408725,06037408725,1400000US06037408725,4087.25,Census Tract 4087.25,G5020,S,1947442,0,+33.9805469,-117.8965408,06,037,408725,Census Tract 4087.25; Los Angeles County; California,5868,681,3275,489,55.81,2342,496,177,126,2519,511.7538470788471,2007.246152921153,3030.7538470788472,0.2031575415160171,more_reliable,42.93,76.92,66681.0,18504.0,0.2775003374274531,False,5,15
06,037,218400,06037218400,1400000US06037218400,2184,Census Tract 2184,G5020,S,656666,0,+34.0369278,-118.3592342,06,037,218400,Census Tract 2184; Los Angeles County; California,4144,813,294,172,7.09,47,43,0,14,47,45.22167621838005,1.778323781619946,92.22167621838004,0.9621633237953204,usable_with_caution,1.13,15.99,103843.0,14413.0,0.1387960671398168,False,1,16
06,037,218500,06037218500,1400000US06037218500,2185,Census Tract 2185,G5020,S,523255,0,+34.0373857,-118.3505694,06,037,218500,Census Tract 2185; Los Angeles County; California,2669,420,147,94,5.51,19,30,0,14,19,33.1058907144937,0.0,52.1058907144937,1.7424153007628262,high_uncertainty,0.71,12.93,77938.0,24394.0,0.3129923785573147,False,3,20
06,037,218600,06037218600,1400000US06037218600,2186,Census Tract 2186,G5020,S,430627,0,+34.0371838,-118.3427434,06,037,218600,Census Tract 2186; Los Angeles County; California,2871,343,351,238,12.23,34,44,66,62,100,76.02631123499285,23.973688765007157,176.02631123499285,0.7602631123499285,usable_with_caution,3.48,28.49,76406.0,16350.0,0.2139884302279925,False,5,22
06,037,218900,06037218900,1400000US06037218900,2189,Census Tract 2189,G5020,S,703403,0,+34.0326941,-118.3230172,06,037,218900,Census Tract 2189; Los Angeles County; California,5397,996,265,120,4.91,0,19,53,87,53,89.05054744357274,0.0,142.05054744357273,1.680199008369297,high_uncertainty,0.98,20.0,63269.0,15344.0,0.242520033507721,False,3,32
06,037,219020,06037219020,1400000US06037219020,2190.20,Census Tract 2190.20,G5020,S,726495,0,+34.0222083,-118.3226729,06,037,219020,Census Tract 2190.20; Los Angeles County; California,4190,684,102,64,2.43,38,51,0,14,38,52.88667128870941,0.0,90.8866712887094,1.391754507597616,high_uncertainty,0.91,37.25,80481.0,28627.0,0.3556988606006386,False,1,28
06,037,271702,06037271702,1400000US06037271702,2717.02,Census Tract 2717.02,G5020,S,697727,8791,+34.0251282,-118.4259054,06,037,271702,Census Tract 2717.02; Los Angeles County; California,4664,414,1380,279,29.59,532,137,142,112,674,176.9547964876906,497.0452035123094,850.9547964876906,0.26254420843871,more_reliable,14.45,48.84,90972.0,21414.0,0.2353911093523281,False,0,21
06,037,531202,06037531202,1400000US06037531202,5312.02,Census Tract 5312.02,G5020,S,447318,0,+34.0257387,-118.1859280,06,037,531202,Census Tract 5312.02; Los Angeles County; California,4547,922,13,24,0.29,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,68173.0,32141.0,0.4714623091253135,False,3,16
06,037,224410,06037224410,1400000US06037224410,2244.10,Census Tract 2244.10,G5020,S,453271,0,+34.0351369,-118.2799794,06,037,224410,Census Tract 2244.10; Los Angeles County; California,2731,481,398,184,14.57,139,90,11,17,150,91.59148432032316,58.40851567967685,241.5914843203232,0.6106098954688209,usable_with_caution,5.49,37.69,41010.0,15484.0,0.377566447207998,False,5,50
06,037,267404,06037267404,1400000US06037267404,2674.04,Census Tract 2674.04,G5020,S,284445,0,+34.0456314,-118.4605333,06,037,267404,Census Tract 2674.04; Los Angeles County; California,3336,568,908,434,27.22,235,219,0,14,235,219.44703233354517,15.552967666454862,454.4470323335452,0.9338171588661496,usable_with_caution,7.04,25.88,80354.0,4578.0,0.0569728949398909,False,1,15
06,037,267300,06037267300,1400000US06037267300,2673,Census Tract 2673,G5020,S,430298,0,+34.0452043,-118.4496931,06,037,267300,Census Tract 2673; Los Angeles County; California,4339,622,1047,225,24.13,335,189,25,42,360,193.61043360315065,166.38956639684935,553.6104336031506,0.5378067600087517,usable_with_caution,8.3,34.38,112450.0,49757.0,0.4424811027123166,False,7,15
06,037,218800,06037218800,1400000US06037218800,2188,Census Tract 2188,G5020,S,411643,0,+34.0377797,-118.3230095,06,037,218800,Census Tract 2188; Los Angeles County; California,2684,363,401,190,14.94,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,53750.0,5450.0,0.1013953488372093,False,5,34
06,037,209401,06037209401,1400000US06037209401,2094.01,Census Tract 2094.01,G5020,S,215668,0,+34.0567212,-118.2815247,06,037,209401,Census Tract 2094.01; Los Angeles County; California,4391,520,442,306,10.07,9,24,4,9,13,25.632011235952596,0.0,38.63201123595259,1.9716931719963533,high_uncertainty,0.3,2.94,33676.0,12265.0,0.3642059627034089,False,13,49
06,037,232701,06037232701,1400000US06037232701,2327.01,Census Tract 2327.01,G5020,S,277476,0,+33.9921998,-118.2892962,06,037,232701,Census Tract 2327.01; Los Angeles County; California,2288,505,7,11,0.31,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,96120.0,12263.0,0.1275801081980857,False,2,28
06,037,920106,06037920106,1400000US06037920106,9201.06,Census Tract 9201.06,G5020,S,46336501,670556,+34.4444857,-118.6737987,06,037,920106,Census Tract 9201.06; Los Angeles County; California,3716,852,137,78,3.69,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,137813.0,23672.0,0.1717689913143172,False,0,0
06,037,232602,06037232602,1400000US06037232602,2326.02,Census Tract 2326.02,G5020,S,531420,0,+33.9920845,-118.2958368,06,037,232602,Census Tract 2326.02; Los Angeles County; California,5364,808,0,19,0.0,0,19,0,19,0,26.87005768508881,0.0,26.87005768508881,,zero_estimate,0.0,,73628.0,31618.0,0.4294290215678817,False,2,28
06,037,232601,06037232601,1400000US06037232601,2326.01,Census Tract 2326.01,G5020,S,263865,0,+33.9921082,-118.3023519,06,037,232601,Census Tract 2326.01; Los Angeles County; California,1846,251,26,29,1.41,0,14,15,21,15,25.238858928247925,0.0,40.23885892824792,1.6825905952165283,high_uncertainty,0.81,57.69,76618.0,17272.0,0.2254300556005116,False,2,25
06,037,273403,06037273403,1400000US06037273403,2734.03,Census Tract 2734.03,G5020,S,406431,390278,+33.9918529,-118.4792029,06,037,273403,Census Tract 2734.03; Los Angeles County; California,1398,270,33,41,2.36,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,90425.0,37981.0,0.4200276472214542,False,1,7
06,037,232702,06037232702,1400000US06037232702,2327.02,Census Tract 2327.02,G5020,S,453727,0,+33.9924358,-118.2837479,06,037,232702,Census Tract 2327.02; Los Angeles County; California,4529,895,116,140,2.56,8,17,0,14,8,22.02271554554524,0.0,30.02271554554524,2.752839443193155,high_uncertainty,0.18,6.9,78026.0,18763.0,0.2404711250096121,False,3,30
06,037,219500,06037219500,1400000US06037219500,2195,Census Tract 2195,G5020,S,557587,0,+34.0209191,-118.3405648,06,037,219500,Census Tract 2195; Los Angeles County; California,1941,231,351,117,18.08,118,57,8,11,126,58.05170109479997,67.94829890520003,184.0517010948,0.4607277864666664,more_reliable,6.49,35.9,103050.0,43120.0,0.4184376516254245,False,3,16
06,037,219800,06037219800,1400000US06037219800,2198,Census Tract 2198,G5020,S,446134,0,+34.0299390,-118.3547601,06,037,219800,Census Tract 2198; Los Angeles County; California,3254,509,22,25,0.68,9,15,6,9,15,17.4928556845359,0.0,32.4928556845359,1.16619037896906,high_uncertainty,0.46,68.18,69120.0,13844.0,0.2002893518518518,False,1,17
06,037,220000,06037220000,1400000US06037220000,2200,Census Tract 2200,G5020,S,971788,0,+34.0278406,-118.3401928,06,037,220000,Census Tract 2200; Los Angeles County; California,5308,1260,73,80,1.38,33,53,0,19,33,56.302753041036986,0.0,89.302753041037,1.7061440315465752,high_uncertainty,0.62,45.21,65453.0,31090.0,0.4749973263257604,False,2,18
06,037,220100,06037220100,1400000US06037220100,2201,Census Tract 2201,G5020,S,979773,1590,+34.0239340,-118.3662035,06,037,220100,Census Tract 2201; Los Angeles County; California,2386,307,44,48,1.84,7,11,0,14,7,17.804493814764857,0.0,24.804493814764857,2.54349911639498,high_uncertainty,0.29,15.91,73750.0,29189.0,0.3957830508474576,False,0,13
06,037,221120,06037221120,1400000US06037221120,2211.20,Census Tract 2211.20,G5020,S,317503,0,+34.0421001,-118.2878972,06,037,221120,Census Tract 2211.20; Los Angeles County; California,2924,393,222,168,7.59,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,47431.0,8353.0,0.176108452278046,False,6,48
06,037,221210,06037221210,1400000US06037221210,2212.10,Census Tract 2212.10,G5020,S,358791,0,+34.0436624,-118.3028632,06,037,221210,Census Tract 2212.10; Los Angeles County; California,2829,528,277,133,9.79,46,78,0,14,46,79.2464510246358,0.0,125.2464510246358,1.7227489353181695,high_uncertainty,1.63,16.61,71382.0,23779.0,0.3331231963240032,False,11,47
06,037,221220,06037221220,1400000US06037221220,2212.20,Census Tract 2212.20,G5020,S,659399,0,+34.0435736,-118.2960214,06,037,221220,Census Tract 2212.20; Los Angeles County; California,3081,400,212,151,6.88,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,54083.0,15360.0,0.2840079137621804,False,9,48
06,037,232300,06037232300,1400000US06037232300,2323,Census Tract 2323,G5020,S,628761,0,+33.9974228,-118.2981841,06,037,232300,Census Tract 2323; Los Angeles County; California,4595,620,0,14,0.0,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,,75962.0,27694.0,0.3645770253547826,False,2,28
06,037,232500,06037232500,1400000US06037232500,2325,Census Tract 2325,G5020,S,767691,0,+33.9920834,-118.3108167,06,037,232500,Census Tract 2325; Los Angeles County; California,4870,769,93,87,1.91,24,44,0,14,24,46.17358552246078,0.0,70.17358552246078,1.9238993967691995,high_uncertainty,0.49,25.81,67917.0,18607.0,0.2739667535374059,False,1,19
06,037,232800,06037232800,1400000US06037232800,2328,Census Tract 2328,G5020,S,426644,0,+33.9923979,-118.2771883,06,037,232800,Census Tract 2328; Los Angeles County; California,3754,714,0,14,0.0,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,,52935.0,25181.0,0.4756966090488335,False,4,33
06,037,234200,06037234200,1400000US06037234200,2342,Census Tract 2342,G5020,S,882906,0,+34.0164073,-118.3311523,06,037,234200,Census Tract 2342; Los Angeles County; California,2381,426,229,161,9.62,8,13,0,14,8,19.1049731745428,0.0,27.1049731745428,2.38812164681785,high_uncertainty,0.34,3.49,79438.0,12782.0,0.1609053601550895,False,2,21
06,037,404402,06037404402,1400000US06037404402,4044.02,Census Tract 4044.02,G5020,S,3346362,19831,+34.1199537,-117.9259181,06,037,404402,Census Tract 4044.02; Los Angeles County; California,4673,640,453,115,9.69,44,59,43,89,87,106.78014796768171,0.0,193.78014796768173,1.227358022617031,high_uncertainty,1.86,19.21,96616.0,12352.0,0.1278463194501946,False,0,1
06,037,500300,06037500300,1400000US06037500300,5003,Census Tract 5003,G5020,S,8820303,137276,+34.0156458,-118.0405568,06,037,500300,Census Tract 5003; Los Angeles County; California,2541,388,394,110,15.51,108,81,0,14,108,82.20097323024831,25.79902676975169,190.2009732302483,0.7611201225022991,usable_with_caution,4.25,27.41,116719.0,14323.0,0.1227135256470668,False,0,4
06,037,403325,06037403325,1400000US06037403325,4033.25,Census Tract 4033.25,G5020,S,17104379,0,+33.9592385,-117.8255138,06,037,403325,Census Tract 4033.25; Los Angeles County; California,4706,519,3502,473,74.42,2408,495,327,193,2735,531.2946451828777,2203.7053548171225,3266.294645182877,0.1942576399206134,more_reliable,58.12,78.1,111445.0,14257.0,0.1279285746332271,False,0,2
06,037,670405,06037670405,1400000US06037670405,6704.05,Census Tract 6704.05,G5020,S,1499527,0,+33.7670991,-118.3748908,06,037,670405,Census Tract 6704.05; Los Angeles County; California,2582,389,1067,311,41.32,567,281,0,14,567,281.3485382936972,285.6514617063028,848.3485382936972,0.4962055349095188,more_reliable,21.96,53.14,183889.0,68502.0,0.3725182039164931,False,0,3
06,037,543305,06037543305,1400000US06037543305,5433.05,Census Tract 5433.05,G5020,S,8228618,158094,+33.8612491,-118.2239158,06,037,543305,Census Tract 5433.05; Los Angeles County; California,3265,515,269,129,8.24,8,20,0,14,8,24.413111231467404,0.0,32.413111231467404,3.051638903933425,high_uncertainty,0.25,2.97,97195.0,23989.0,0.2468131076701476,False,0,6
06,037,543321,06037543321,1400000US06037543321,5433.21,Census Tract 5433.21,G5020,S,4252383,0,+33.8648869,-118.2521159,06,037,543321,Census Tract 5433.21; Los Angeles County; California,5594,852,1355,553,24.22,30,30,0,19,30,35.510561809129406,0.0,65.5105618091294,1.1836853936376468,high_uncertainty,0.54,2.21,125789.0,30066.0,0.2390193101145569,False,3,8
06,037,543100,06037543100,1400000US06037543100,5431,Census Tract 5431,G5020,S,2892935,0,+33.8810425,-118.2539046,06,037,543100,Census Tract 5431; Los Angeles County; California,6775,965,10,18,0.15,0,19,0,19,0,26.87005768508881,0.0,26.87005768508881,,zero_estimate,0.0,0.0,107552.0,26819.0,0.2493584498661112,False,1,10
06,037,542200,06037542200,1400000US06037542200,5422,Census Tract 5422,G5020,S,1327152,58593,+33.8868935,-118.1971508,06,037,542200,Census Tract 5422; Los Angeles County; California,7418,995,9,13,0.12,0,19,0,19,0,26.87005768508881,0.0,26.87005768508881,,zero_estimate,0.0,0.0,78203.0,13276.0,0.1697633083129803,False,1,7
06,037,540201,06037540201,1400000US06037540201,5402.01,Census Tract 5402.01,G5020,S,260774,0,+33.9432105,-118.2152045,06,037,540201,Census Tract 5402.01; Los Angeles County; California,2090,358,33,37,1.58,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,60231.0,13024.0,0.2162341651309126,False,5,23
06,037,240600,06037240600,1400000US06037240600,2406,Census Tract 2406,G5020,S,675863,0,+33.9469450,-118.2684059,06,037,240600,Census Tract 2406; Los Angeles County; California,4939,866,3,7,0.06,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,64118.0,6974.0,0.1087682086153654,False,3,25
06,037,534102,06037534102,1400000US06037534102,5341.02,Census Tract 5341.02,G5020,S,799923,0,+33.9702059,-118.1616452,06,037,534102,Census Tract 5341.02; Los Angeles County; California,5777,862,12,18,0.21,0,19,0,19,0,26.87005768508881,0.0,26.87005768508881,,zero_estimate,0.0,0.0,47018.0,13229.0,0.2813603300863499,False,3,16
06,037,239310,06037239310,1400000US06037239310,2393.10,Census Tract 2393.10,G5020,S,534855,0,+33.9785291,-118.2773062,06,037,239310,Census Tract 2393.10; Los Angeles County; California,3737,708,0,14,0.0,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,,51510.0,17820.0,0.3459522422830518,False,3,28
06,037,532800,06037532800,1400000US06037532800,5328,Census Tract 5328,G5020,S,551035,0,+33.9864059,-118.2520926,06,037,532800,Census Tract 5328; Los Angeles County; California,3856,617,27,47,0.7,27,47,0,14,27,49.04079934095692,0.0,76.04079934095691,1.8163259015169229,high_uncertainty,0.7,100.0,56791.0,10040.0,0.1767885756545931,False,3,28
06,037,501302,06037501302,1400000US06037501302,5013.02,Census Tract 5013.02,G5020,S,1143273,0,+33.9911857,-118.0488730,06,037,501302,Census Tract 5013.02; Los Angeles County; California,4345,586,362,207,8.33,36,35,21,33,57,48.104053883222775,8.895946116777225,105.10405388322278,0.8439307698811013,usable_with_caution,1.31,15.75,103478.0,5972.0,0.0577127505363458,False,1,5
06,037,273404,06037273404,1400000US06037273404,2734.04,Census Tract 2734.04,G5020,S,217040,0,+33.9949909,-118.4776989,06,037,273404,Census Tract 2734.04; Los Angeles County; California,1571,339,212,203,13.49,104,132,0,14,104,132.74034804836094,0.0,236.74034804836091,1.2763495004650092,high_uncertainty,6.62,49.06,85688.0,16462.0,0.1921155821118476,False,1,7
06,037,232401,06037232401,1400000US06037232401,2324.01,Census Tract 2324.01,G5020,S,569689,0,+34.0001927,-118.3082233,06,037,232401,Census Tract 2324.01; Los Angeles County; California,3879,768,51,58,1.31,16,25,0,14,16,28.653097563788805,0.0,44.653097563788805,1.7908185977368003,high_uncertainty,0.41,31.37,73034.0,11679.0,0.1599118218911739,False,3,26
06,037,231902,06037231902,1400000US06037231902,2319.02,Census Tract 2319.02,G5020,S,324078,0,+34.0018080,-118.2792325,06,037,231902,Census Tract 2319.02; Los Angeles County; California,2877,464,0,14,0.0,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,,45735.0,22499.0,0.4919427134579643,False,3,31
06,037,234302,06037234302,1400000US06037234302,2343.02,Census Tract 2343.02,G5020,S,366305,0,+34.0067851,-118.3258096,06,037,234302,Census Tract 2343.02; Los Angeles County; California,2587,393,16,18,0.62,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,46604.0,15267.0,0.3275899064457986,False,2,20
